,TYPE,STATUT,ADRESSE,ARRONDISSEMENT,HORAIRE,ACCES_PMR,RELAIS_BEBE,URL_FICHE_EQUIPEMENT,geo_shape,geo_point_2d,lon,lat
107,SANISETTE,,74  BOULEVARD DE CLICHY,75018,24h/24h,Oui,Non,,"{""coordinates"": [[2.333530253543147, 48.88353488261509]], ""type"": ""MultiPoint""}","48.88353488261509,2.333530253543147",2.333530253543147,48.88353488261509
108,SANISETTE,,100  AVENUE DE FLANDRE,75019,6h/22h,Oui,Non,,"{""coordinates"": [[2.377243000431053, 48.89096040821487]], ""type"": ""MultiPoint""}","48.89096040821487,2.377243000431053",2.377243000431053,48.89096040821487
109,SANISETTE,,face au 45 AVENUE SIMON BOLIVAR,75019,24h/24h,Oui,Non,,"{""coordinates"": [[2.3805412942459823, 48.87623316458193]], ""type"": ""MultiPoint""}","48.87623316458193,2.3805412942459823",2.3805412942459823,48.87623316458193
110,SANISETTE,,6  AVENUE DE LA PORTE DE MONTREUIL,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.411516383464487, 48.85380970359548]], ""type"": ""MultiPoint""}","48.85380970359548,2.411516383464487",2.411516383464487,48.85380970359548
111,SANISETTE,,face au 4 PLACE MARTIN NADAUD,75020,24h/24h,Oui,Non,,"{""coordinates"": [[2.394717602157618, 48.864949741311236]], ""type"": ""MultiPoint""}","48.864949741311236,2.394717602157618",2.394717602157618,48.864949741311236
112,SANISETTE,,34  RUE DURIS,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.387631832716169, 48.86596750742653]], ""type"": ""MultiPoint""}","48.86596750742653,2.387631832716169",2.387631832716169,48.86596750742653
113,SANISETTE,,Jardin DES HALLES ALLEE BLAISE CENDRARS SUD OUEST,75001,6h/22h,Oui,Non,,"{""coordinates"": [[2.344254327997302, 48.862221666357485]], ""type"": ""MultiPoint""}","48.862221666357485,2.344254327997302",2.344254327997302,48.862221666357485
114,SANISETTE,,85  BOULEVARD DE SEBASTOPOL,75002,6h/22h,Oui,Non,,"{""coordinates"": [[2.35161126358933, 48.8648280162637]], ""type"": ""MultiPoint""}","48.8648280162637,2.35161126358933",2.35161126358933,48.8648280162637
115,SANISETTE,,91  RUE D ABOUKIR,75002,6h/22h,Oui,Non,,"{""coordinates"": [[2.348450028836779, 48.86816218874815]], ""type"": ""MultiPoint""}","48.86816218874815,2.348450028836779",2.348450028836779,48.86816218874815
116,SANISETTE,,1  BOULEVARD DES FILLES DU CALVAIRE,75003,24h/24h,Oui,Non,,"{""coordinates"": [[2.367032423762319, 48.861123131655724]], ""type"": ""MultiPoint""}","48.861123131655724,2.367032423762319",2.367032423762319,48.861123131655724
117,SANISETTE,,face au 171 RUE DU TEMPLE,75003,6h/22h,Oui,Non,,"{""coordinates"": [[2.36013286100841, 48.86497566729412]], ""type"": ""MultiPoint""}","48.86497566729412,2.36013286100841",2.36013286100841,48.86497566729412
118,SANISETTE,,10 bis RUE DE MOUSSY,75004,24h/24h,Oui,Non,,"{""coordinates"": [[2.35581305149286, 48.85783250805626]], ""type"": ""MultiPoint""}","48.85783250805626,2.35581305149286",2.35581305149286,48.85783250805626
119,SANISETTE,,88 ter BOULEVARD DE PORT ROYAL,75005,24h/24h,Oui,Non,,"{""coordinates"": [[2.338731588164609, 48.83920071261067]], ""type"": ""MultiPoint""}","48.83920071261067,2.338731588164609",2.338731588164609,48.83920071261067
120,SANISETTE,,BOULEVARD SAINT MICHEL,75006,24h/24h,Oui,Non,,"{""coordinates"": [[2.337484628388991, 48.84175443253953]], ""type"": ""MultiPoint""}","48.84175443253953,2.337484628388991",2.337484628388991,48.84175443253953
121,SANISETTE,,QUAI BRANLY,75007,24h/24h,Oui,Non,,"{""coordinates"": [[2.292315949121437, 48.85806633367225]], ""type"": ""MultiPoint""}","48.85806633367225,2.292315949121437",2.292315949121437,48.85806633367225
122,SANISETTE,,AVENUE FRANKLIN D ROOSEVELT,75008,6h/22h,Oui,Non,,"{""coordinates"": [[2.310160918160172, 48.87014131314519]], ""type"": ""MultiPoint""}","48.87014131314519,2.310160918160172",2.310160918160172,48.87014131314519
123,SANISETTE,,79 bis RUE LA FAYETTE,75009,6h/22h,Oui,Non,,"{""coordinates"": [[2.346852652338503, 48.87674207808279]], ""type"": ""MultiPoint""}","48.87674207808279,2.346852652338503",2.346852652338503,48.87674207808279
124,SANISETTE,,1  AVENUE RICHERAND,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.365465590341057, 48.87183853334346]], ""type"": ""MultiPoint""}","48.87183853334346,2.365465590341057",2.365465590341057,48.87183853334346
125,TOILETTES,,SQUARE DE LA ZAC DIDOT,75014,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-alberto-giacometti-2866,"{""coordinates"": [[2.3198918719148782, 48.833775430556955]], ""type"": ""MultiPoint""}","48.833775430556955,2.3198918719148782",2.3198918719148782,48.833775430556955
126,TOILETTES,,SQUARE RUES BELLEVILLE - TELEGRAPHE,75020,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-belleville-telegraphe-2724,"{""coordinates"": [[2.399281254578799, 48.87498498901931]], ""type"": ""MultiPoint""}","48.87498498901931,2.399281254578799",2.399281254578799,48.87498498901931
127,TOILETTES,,JARDIN DE LA ZAC D'ALESIA,75014,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-et-aire-de-jeux-de-la-zac-alesia-montsouris-2867,"{""coordinates"": [[2.33822983711128, 48.826190755689666]], ""type"": ""MultiPoint""}","48.826190755689666,2.33822983711128",2.33822983711128,48.826190755689666
128,TOILETTES,,PARC DE CHOISY,75013,Voir fiche équipement,Oui,Oui,https://www.paris.fr/equipements/parc-de-choisy-1803,"{""coordinates"": [[2.36173561557668, 48.827829639059495]], ""type"": ""MultiPoint""}","48.827829639059495,2.36173561557668",2.36173561557668,48.827829639059495
129,TOILETTES,,PARC KELLERMANN,75013,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/parc-kellermann-1794,"{""coordinates"": [[2.354932920573897, 48.81857910392336]], ""type"": ""MultiPoint""}","48.81857910392336,2.354932920573897",2.354932920573897,48.81857910392336
130,TOILETTES,,PARC GEORGES BRASSENS,75015,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-georges-brassens-1805,"{""coordinates"": [[2.299950913999615, 48.83162153125085]], ""type"": ""MultiPoint""}","48.83162153125085,2.299950913999615",2.299950913999615,48.83162153125085
131,URINOIR,,JARDIN D'EOLE - TERRAIN DE BASKET,75018,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-francoise-helene-jourda-ex-20-rue-du-departement-18075,"{""coordinates"": [[2.364774445573531, 48.886195073546475]], ""type"": ""MultiPoint""}","48.886195073546475,2.364774445573531",2.364774445573531,48.886195073546475
132,TOILETTES,,SQUARE MONTHOLON,75009,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-montholon-2469,"{""coordinates"": [[2.346735643235951, 48.87722013771023]], ""type"": ""MultiPoint""}","48.87722013771023,2.346735643235951",2.346735643235951,48.87722013771023
133,TOILETTES,,SQUARE THOMAS JEFFERSON,75016,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-thomas-jefferson-2606,"{""coordinates"": [[2.29470407503117, 48.86776558683861]], ""type"": ""MultiPoint""}","48.86776558683861,2.29470407503117",2.29470407503117,48.86776558683861
134,TOILETTES,,PARC DES BUTTES CHAUMONT,75019,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-des-buttes-chaumont-1757,"{""coordinates"": [[2.382779015108047, 48.882377973295455]], ""type"": ""MultiPoint""}","48.882377973295455,2.382779015108047",2.382779015108047,48.882377973295455
135,WC PUBLICS PERMANENTS,,Parc Rives de Seine,75007,Voir fiche équipement,Oui,Non,,"{""coordinates"": [[2.319567982948122, 48.862608094082965]], ""type"": ""MultiPoint""}","48.862608094082965,2.319567982948122",2.319567982948122,48.862608094082965
136,LAVATORY,,Place de l'Etoile,75008,Voir fiche équipement,Oui,Non,,"{""coordinates"": [[2.296062832904202, 48.87308210718639]], ""type"": ""MultiPoint""}","48.87308210718639,2.296062832904202",2.296062832904202,48.87308210718639
137,URINOIR,,PLACE HENRI FRENAY,75012,Voir fiche équipement,Non,Non,,"{""coordinates"": [[2.375760816543705, 48.84510802181112]], ""type"": ""MultiPoint""}","48.84510802181112,2.375760816543705",2.375760816543705,48.84510802181112
138,SANISETTE,,face au 85 bis BOULEVARD DE MAGENTA,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.355100900623778, 48.87715340155667]], ""type"": ""MultiPoint""}","48.87715340155667,2.355100900623778",2.355100900623778,48.87715340155667
139,SANISETTE,,face au 182 RUE DU FAUBOURG SAINT MARTIN,75010,6h/1h,Oui,Non,,"{""coordinates"": [[2.361645690432077, 48.878147412171884]], ""type"": ""MultiPoint""}","48.878147412171884,2.361645690432077",2.361645690432077,48.878147412171884
140,SANISETTE,,54  BOULEVARD DU TEMPLE,75011,24h/24h,Oui,Non,,"{""coordinates"": [[2.36500325622195, 48.86622478521031]], ""type"": ""MultiPoint""}","48.86622478521031,2.36500325622195",2.36500325622195,48.86622478521031
141,SANISETTE,,12  BOULEVARD DE BERCY,75012,24h/24h,Oui,Non,,"{""coordinates"": [[2.378218628043352, 48.839621340961756]], ""type"": ""MultiPoint""}","48.839621340961756,2.378218628043352",2.378218628043352,48.839621340961756
142,SANISETTE,,SQUARE ALESIA RIDER,75014,6h/22h,Oui,Non,,"{""coordinates"": [[2.325254307572461, 48.82837430991983]], ""type"": ""MultiPoint""}","48.82837430991983,2.325254307572461",2.325254307572461,48.82837430991983
143,SANISETTE,,18  AVENUE DE LA PORTE DE VANVES,75014,6h/22h,Oui,Non,,"{""coordinates"": [[2.304138725656074, 48.825507784271]], ""type"": ""MultiPoint""}","48.825507784271,2.304138725656074",2.304138725656074,48.825507784271
144,SANISETTE,,82  BOULEVARD BRUNE,75014,6h/22h,Oui,Non,,"{""coordinates"": [[2.315807289747573, 48.82524477075133]], ""type"": ""MultiPoint""}","48.82524477075133,2.315807289747573",2.315807289747573,48.82524477075133
145,SANISETTE,,150  RUE DE LA CONVENTION,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.291457980262013, 48.839418441383394]], ""type"": ""MultiPoint""}","48.839418441383394,2.291457980262013",2.291457980262013,48.839418441383394
146,SANISETTE,,76  RUE BRANCION,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.302733485419518, 48.83192956134313]], ""type"": ""MultiPoint""}","48.83192956134313,2.302733485419518",2.302733485419518,48.83192956134313
147,SANISETTE,,RUE DU THEATRE,75015,6h/1h,Oui,Non,,"{""coordinates"": [[2.287920080193913, 48.8490352798541]], ""type"": ""MultiPoint""}","48.8490352798541,2.287920080193913",2.287920080193913,48.8490352798541
148,SANISETTE,,opposé au 39 BOULEVARD DE L AMIRAL BRUIX,75016,6h/22h,Oui,Non,,"{""coordinates"": [[2.279587765082182, 48.875427964189015]], ""type"": ""MultiPoint""}","48.875427964189015,2.279587765082182",2.279587765082182,48.875427964189015
149,SANISETTE,,16  AVENUE DE SAINT OUEN,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.3259361111674, 48.888224506944354]], ""type"": ""MultiPoint""}","48.888224506944354,2.3259361111674",2.3259361111674,48.888224506944354
150,SANISETTE,,60  BOULEVARD DE LA CHAPELLE,75018,6h/1h,Oui,Non,,"{""coordinates"": [[2.355151477096697, 48.884205159907864]], ""type"": ""MultiPoint""}","48.884205159907864,2.355151477096697",2.355151477096697,48.884205159907864
151,SANISETTE,,29  RUE ERNESTINE,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.354609715503173, 48.89045444451696]], ""type"": ""MultiPoint""}","48.89045444451696,2.354609715503173",2.354609715503173,48.89045444451696
152,SANISETTE,,face au 3 RUE MARCEL SEMBAT,75018,24h/24h,Oui,Non,,"{""coordinates"": [[2.337690977054359, 48.899016851977834]], ""type"": ""MultiPoint""}","48.899016851977834,2.337690977054359",2.337690977054359,48.899016851977834
153,SANISETTE,,6  RUE DE PANAMA,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.352751478367211, 48.88762677637511]], ""type"": ""MultiPoint""}","48.88762677637511,2.352751478367211",2.352751478367211,48.88762677637511
154,SANISETTE,,opposé au 35 RUE BOINOD,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.351762865066177, 48.894130055640744]], ""type"": ""MultiPoint""}","48.894130055640744,2.351762865066177",2.351762865066177,48.894130055640744
155,SANISETTE,,68  QUAI DE LA LOIRE,75019,6h/22h,Oui,Non,,"{""coordinates"": [[2.377159137352045, 48.88659728582067]], ""type"": ""MultiPoint""}","48.88659728582067,2.377159137352045",2.377159137352045,48.88659728582067
156,SANISETTE,,9  RUE COQUILLIERE,75001,6h/1h,Oui,Non,,"{""coordinates"": [[2.342472298693266, 48.8635474009773]], ""type"": ""MultiPoint""}","48.8635474009773,2.342472298693266",2.342472298693266,48.8635474009773
157,SANISETTE,,face au 2 RUE AUBRY LE BOUCHER,75004,24h/24h,Oui,Non,,"{""coordinates"": [[2.350397746470584, 48.86021286930935]], ""type"": ""MultiPoint""}","48.86021286930935,2.350397746470584",2.350397746470584,48.86021286930935
158,SANISETTE,,130 ter BOULEVARD DE CLICHY,75009,24h/24h,Oui,Non,,"{""coordinates"": [[2.328969615964768, 48.884214349237055]], ""type"": ""MultiPoint""}","48.884214349237055,2.328969615964768",2.328969615964768,48.884214349237055
159,SANISETTE,,11  AVENUE TRUDAINE,75009,6h/22h,Oui,Non,,"{""coordinates"": [[2.345516263472959, 48.88166539264047]], ""type"": ""MultiPoint""}","48.88166539264047,2.345516263472959",2.345516263472959,48.88166539264047
160,SANISETTE,,PLACE DU COLONEL FABIEN,75010,6h/22h,Oui,Non,,"{""coordinates"": [[2.37008389883369, 48.87798177436245]], ""type"": ""MultiPoint""}","48.87798177436245,2.37008389883369",2.37008389883369,48.87798177436245
161,SANISETTE,,face au 1 RUE DE METZ,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.354561497762248, 48.87075131711197]], ""type"": ""MultiPoint""}","48.87075131711197,2.354561497762248",2.354561497762248,48.87075131711197
162,TOILETTES,,SQUARE D'ANVERS,75009,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-d-anvers-2468,"{""coordinates"": [[2.34413295595609, 48.88238662258446]], ""type"": ""MultiPoint""}","48.88238662258446,2.34413295595609",2.34413295595609,48.88238662258446
163,TOILETTES,,JARDIN DAMIA,75011,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-damia-2734,"{""coordinates"": [[2.394009135967313, 48.8547522453211]], ""type"": ""MultiPoint""}","48.8547522453211,2.394009135967313",2.394009135967313,48.8547522453211
164,TOILETTES,,JARDIN CASQUE D'OR,75020,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-casque-d-or-2713,"{""coordinates"": [[2.401213775616216, 48.85392001443604]], ""type"": ""MultiPoint""}","48.85392001443604,2.401213775616216",2.401213775616216,48.85392001443604
165,TOILETTES,,BOIS DE BOULOGNE - PARC DE BAGATELLE - GRILLE D'HONNEUR,75016,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-de-bagatelle-1808,"{""coordinates"": [[2.248019578481179, 48.86883301602136]], ""type"": ""MultiPoint""}","48.86883301602136,2.248019578481179",2.248019578481179,48.86883301602136
166,TOILETTES,,JARDIN BRASSAI,75013,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-brassai-2571,"{""coordinates"": [[2.349436628957497, 48.828587086078144]], ""type"": ""MultiPoint""}","48.828587086078144,2.349436628957497",2.349436628957497,48.828587086078144
167,URINOIR,,JARDIN TINO ROSSI - MUSEE DE LA SCULPTURE EN PLEIN AIR,75005,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-tino-rossi-1786,"{""coordinates"": [[2.360430216680337, 48.8476257789993]], ""type"": ""MultiPoint""}","48.8476257789993,2.360430216680337",2.360430216680337,48.8476257789993
168,TOILETTES,,SQUARE DE L'OISEAU LUNAIRE,75015,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-de-l-oiseau-lunaire-ex-blomet-2519,"{""coordinates"": [[2.305588174307816, 48.842135463891644]], ""type"": ""MultiPoint""}","48.842135463891644,2.305588174307816",2.305588174307816,48.842135463891644
169,TOILETTES,,SQUARE SUZANNE BUISSON,75018,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-suzanne-buisson-2688,"{""coordinates"": [[2.337110158514507, 48.88837160641975]], ""type"": ""MultiPoint""}","48.88837160641975,2.337110158514507",2.337110158514507,48.88837160641975
170,SANISETTE,,11  PLACE DE LA BATAILLE DE STALINGRAD,75010,6h/22h,Oui,Non,,"{""coordinates"": [[2.368742464268541, 48.88357327133696]], ""type"": ""MultiPoint""}","48.88357327133696,2.368742464268541",2.368742464268541,48.88357327133696
171,SANISETTE,,5  RUE DE MAZAGRAN,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.351378014817505, 48.87049160141798]], ""type"": ""MultiPoint""}","48.87049160141798,2.351378014817505",2.351378014817505,48.87049160141798
172,SANISETTE,,opposé au 16 PLACE DE LA NATION,75012,24h/24h,Oui,Non,,"{""coordinates"": [[2.395482550580248, 48.84744480307578]], ""type"": ""MultiPoint""}","48.84744480307578,2.395482550580248",2.395482550580248,48.84744480307578
173,SANISETTE,,opposé au 8 AVENUE DE LA PORTE DE CHATILLON,75014,6h/22h,Oui,Non,,"{""coordinates"": [[2.318181171738439, 48.82384501587049]], ""type"": ""MultiPoint""}","48.82384501587049,2.318181171738439",2.318181171738439,48.82384501587049
174,SANISETTE,,face au 2 AVENUE EMILE ZOLA,75015,24h/24h,Oui,Non,,"{""coordinates"": [[2.277628065658754, 48.846243467271094]], ""type"": ""MultiPoint""}","48.846243467271094,2.277628065658754",2.277628065658754,48.846243467271094
175,SANISETTE,,face au 38 AVENUE RAPHAEL,75016,24h/24h,Oui,Non,,"{""coordinates"": [[2.266699031575164, 48.85719279757156]], ""type"": ""MultiPoint""}","48.85719279757156,2.266699031575164",2.266699031575164,48.85719279757156
176,SANISETTE,,face au 1 AVENUE EMILE ET ARMAND MASSARD,75017,6h/22h,Oui,Non,,"{""coordinates"": [[2.297570046469314, 48.88888267432093]], ""type"": ""MultiPoint""}","48.88888267432093,2.297570046469314",2.297570046469314,48.88888267432093
177,SANISETTE,,25  AVENUE DE CLICHY,75017,6h/22h,Oui,Non,,"{""coordinates"": [[2.326343623788707, 48.88565931519143]], ""type"": ""MultiPoint""}","48.88565931519143,2.326343623788707",2.326343623788707,48.88565931519143
178,SANISETTE,,face au 118 BOULEVARD DE CLICHY,75018,24h/24h,Oui,Non,,"{""coordinates"": [[2.330274997441431, 48.8843823956645]], ""type"": ""MultiPoint""}","48.8843823956645,2.330274997441431",2.330274997441431,48.8843823956645
179,SANISETTE,,87  RUE DE LA CHAPELLE,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.358915646050675, 48.89763161180878]], ""type"": ""MultiPoint""}","48.89763161180878,2.358915646050675",2.358915646050675,48.89763161180878
180,SANISETTE,,face au 51 PLACE ALBERT KAHN,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.3460006044594532, 48.895774734607485]], ""type"": ""MultiPoint""}","48.895774734607485,2.3460006044594532",2.3460006044594532,48.895774734607485
181,SANISETTE,,29  AVENUE MATHURIN MOREAU,75019,6h/22h,Oui,Non,,"{""coordinates"": [[2.373949704867119, 48.87844763612634]], ""type"": ""MultiPoint""}","48.87844763612634,2.373949704867119",2.373949704867119,48.87844763612634
182,SANISETTE,,12  AVENUE DU PROFESSEUR ANDRE LEMIERE,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.415233912585556, 48.85532756366961]], ""type"": ""MultiPoint""}","48.85532756366961,2.415233912585556",2.415233912585556,48.85532756366961
183,SANISETTE,,64  RUE DU VOLGA,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.408988707402559, 48.85271966367163]], ""type"": ""MultiPoint""}","48.85271966367163,2.408988707402559",2.408988707402559,48.85271966367163
184,SANISETTE,,17  AVENUE VICTORIA,75001,24h/24h,Oui,Non,,"{""coordinates"": [[2.346535672660024, 48.857970439927115]], ""type"": ""MultiPoint""}","48.857970439927115,2.346535672660024",2.346535672660024,48.857970439927115
185,SANISETTE,,109  BOULEVARD DE SEBASTOPOL,75002,6h/22h,Oui,Non,,"{""coordinates"": [[2.352726650613073, 48.86681987649092]], ""type"": ""MultiPoint""}","48.86681987649092,2.352726650613073",2.352726650613073,48.86681987649092
186,SANISETTE,,RUE D ARCOLE,75004,24h/24h,Oui,Non,,"{""coordinates"": [[2.3492432036278, 48.853812057284806]], ""type"": ""MultiPoint""}","48.853812057284806,2.3492432036278",2.3492432036278,48.853812057284806
187,SANISETTE,,face au 75 bis RUE MONGE,75005,24h/24h,Oui,Non,,"{""coordinates"": [[2.35207298397874, 48.84312297015192]], ""type"": ""MultiPoint""}","48.84312297015192,2.35207298397874",2.35207298397874,48.84312297015192
188,SANISETTE,,CHAMPS DE MARS avenue GENERAL FERRIE,75007,6h/22h,Oui,Non,,"{""coordinates"": [[2.296943316091291, 48.85718239169635]], ""type"": ""MultiPoint""}","48.85718239169635,2.296943316091291",2.296943316091291,48.85718239169635
189,TOILETTES,,SQUARE D'ESTIENNE D'ORVES,75009,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-d-estienne-d-orves-2472,"{""coordinates"": [[2.331288524740739, 48.87684278657475]], ""type"": ""MultiPoint""}","48.87684278657475,2.331288524740739",2.331288524740739,48.87684278657475
190,TOILETTES,,SQUARE ALEX BISCARRE,75009,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-alex-biscarre-2464,"{""coordinates"": [[2.336728381553657, 48.87858749857325]], ""type"": ""MultiPoint""}","48.87858749857325,2.336728381553657",2.336728381553657,48.87858749857325
191,TOILETTES,,SQUARE JULIETTE DODU,75010,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-juliette-dodu-2836,"{""coordinates"": [[2.369380499264761, 48.875669096203]], ""type"": ""MultiPoint""}","48.875669096203,2.369380499264761",2.369380499264761,48.875669096203
192,TOILETTES,,SQUARE TROUSSEAU,75012,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-trousseau-2576,"{""coordinates"": [[2.376966221720433, 48.85002192132091]], ""type"": ""MultiPoint""}","48.85002192132091,2.376966221720433",2.376966221720433,48.85002192132091
193,TOILETTES,,BOIS DE BOULOGNE - JARDIN DU PRE CATELAN,75016,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-de-bagatelle-1808,"{""coordinates"": [[2.2523240882300373, 48.865617429829534]], ""type"": ""MultiPoint""}","48.865617429829534,2.2523240882300373",2.2523240882300373,48.865617429829534
194,TOILETTES,,SQUARE SAINTE-ODILE,75017,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-sainte-odile-2642,"{""coordinates"": [[2.29358154028354, 48.88785096993109]], ""type"": ""MultiPoint""}","48.88785096993109,2.29358154028354",2.29358154028354,48.88785096993109
195,TOILETTES,,SQUARE LOUIS XIII,75004,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-louis-xiii-36,"{""coordinates"": [[2.365276631815183, 48.85522108368081]], ""type"": ""MultiPoint""}","48.85522108368081,2.365276631815183",2.365276631815183,48.85522108368081
196,TOILETTES,,PARC DE PASSY,75016,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-de-passy-2625,"{""coordinates"": [[2.2829801125761, 48.8553646405576]], ""type"": ""MultiPoint""}","48.8553646405576,2.2829801125761",2.2829801125761,48.8553646405576
197,TOILETTES,,JARDIN DU 122 RUE DES POISSONNIERS,75018,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-122-rue-des-poissonniers-17468,"{""coordinates"": [[2.353273863532805, 48.89500623115916]], ""type"": ""MultiPoint""}","48.89500623115916,2.353273863532805",2.353273863532805,48.89500623115916
198,SANISETTE,,2  RUE DES ECLUSES SAINT MARTIN,75010,6h/1h,Oui,Non,,"{""coordinates"": [[2.368177603725198, 48.876238731757724]], ""type"": ""MultiPoint""}","48.876238731757724,2.368177603725198",2.368177603725198,48.876238731757724
199,SANISETTE,,face au 48  BOULEVARD VOLTAIRE,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.371039582240022, 48.86338089367277]], ""type"": ""MultiPoint""}","48.86338089367277,2.371039582240022",2.371039582240022,48.86338089367277
200,SANISETTE,,6  AVENUE COURTELINE,75012,6h/22h,Oui,Non,,"{""coordinates"": [[2.411265473129769, 48.844093326334296]], ""type"": ""MultiPoint""}","48.844093326334296,2.411265473129769",2.411265473129769,48.844093326334296
201,SANISETTE,,SQUARE EMILE COHL,75012,6h/22h,Oui,Non,,"{""coordinates"": [[2.409895752461853, 48.84199920626392]], ""type"": ""MultiPoint""}","48.84199920626392,2.409895752461853",2.409895752461853,48.84199920626392
